row_id,context_dialect,continuation_dialect,combo,context_text,continuation_text,n_ctx_tokens,n_cont_tokens,avg_nll_cont,log_ppl_cont,ppl_cont
13479,SAE,AAE,SAE_AAE,""" I will be at the auto show this year .","Good morning "" "" """,12.0,0.0,,,
13479,AAE,SAE,AAE_SAE,""" "" "" I will be at the auto show this year .","Good morning . """,14.0,0.0,,,
13479,AAE,AAE,AAE_AAE,""" "" "" I will be at the auto show this year .","Good morning "" "" """,14.0,0.0,,,
13481,SAE,SAE,SAE_SAE,Do any non -,Falcons fans believe the # Falcons are going to make it to the Super Bowl ?,5.0,0.0,,,
13481,AAE,SAE,AAE_SAE,""" "" "" Any non",Falcons fans believe the # Falcons are going to make it to the Super Bowl ?,6.0,0.0,,,
13483,SAE,SAE,SAE_SAE,""" Never thought that he","would come to work today and never make it home . """,6.0,0.0,,,
13483,SAE,AAE,SAE_AAE,""" Never thought that he","he would come to work today and NEVER make it home . "" "" """,6.0,0.0,,,
13483,AAE,SAE,AAE_SAE,""" "" "" Never thought that","would come to work today and never make it home . """,7.0,0.0,,,
13483,AAE,AAE,AAE_AAE,""" "" "" Never thought that","he would come to work today and NEVER make it home . "" "" """,7.0,0.0,,,
13485,SAE,SAE,SAE_SAE,come on now . . . not you . I was talking about someone,else . You ' re good .,15.0,0.0,,,
13490,SAE,SAE,SAE_SAE,""" I truly won","’ t be prepared for it this Saturday . """,5.0,0.0,,,
13490,SAE,AAE,SAE_AAE,""" I truly won","won ' t be ready for it come this Saturday . "" "" """,5.0,0.0,,,
13490,AAE,SAE,AAE_SAE,""" "" "" I really","’ t be prepared for it this Saturday . """,6.0,0.0,,,
13491,SAE,SAE,SAE_SAE,I was just really shocked,. I might be bleeding .,7.0,0.0,,,
13491,AAE,SAE,AAE_SAE,""" "" "" I just got the ish shocked",. I might be bleeding .,12.0,0.0,,,
13492,SAE,SAE,SAE_SAE,“ They know I love,"history at work , so I get the historical things . ”",6.0,0.0,,,
13498,SAE,SAE,SAE_SAE,The only Catfish I ' m watching are in,a deep fryer .,11.0,0.0,,,
13501,SAE,SAE,SAE_SAE,lol I was about,to say that ' s really weird,6.0,0.0,,,
13501,SAE,AAE,SAE_AAE,lol I was about,"to say that ' s weird as hell "" "" """,6.0,0.0,,,
13501,AAE,SAE,AAE_SAE,""" "" "" lol I was bout",to say that ' s really weird,9.0,0.0,,,
13508,SAE,SAE,SAE_SAE,She texted me at 1 - something and I ' m just,seeing it . Let me text her back .,15.0,0.0,,,
13508,AAE,SAE,AAE_SAE,""" "" "" She text me at 1 some and I ' m",seeing it . Let me text her back .,15.0,0.0,,,
13509,SAE,SAE,SAE_SAE,""" Haha , she said you","don ' t want to mess with a real woman , do you ? Lol """,8.0,0.0,,,
13509,AAE,SAE,AAE_SAE,""" "" "" Haha she say","don ' t want to mess with a real woman , do you ? Lol """,8.0,0.0,,,
13511,SAE,SAE,SAE_SAE,I filled up the gas tank when it was at half before,my dad left this morning .,13.0,0.0,,,
13511,SAE,AAE,SAE_AAE,I filled up the gas tank when it was at half before,"left this morn "" "" """,13.0,0.0,,,
13511,AAE,SAE,AAE_SAE,""" "" "" Gassing up was on a half tank b4 my dad",my dad left this morning .,18.0,0.0,,,
13511,AAE,AAE,AAE_AAE,""" "" "" Gassing up was on a half tank b4 my dad","left this morn "" "" """,18.0,0.0,,,
13512,SAE,SAE,SAE_SAE,""" Yeah , sometimes","it gets crowded , but I just want to go though . """,5.0,0.0,,,
13512,SAE,AAE,SAE_AAE,""" Yeah , sometimes","sometime it be packed but I just wanna go doe "" "" """,5.0,0.0,,,
13512,AAE,SAE,AAE_SAE,""" "" "" yeah","it gets crowded , but I just want to go though . """,5.0,0.0,,,
13512,AAE,AAE,AAE_AAE,""" "" "" yeah","sometime it be packed but I just wanna go doe "" "" """,5.0,0.0,,,
13513,SAE,SAE,SAE_SAE,""" I would if I were","driving . I ' m going with someone else , sorry . """,7.0,0.0,,,
13513,SAE,AAE,SAE_AAE,""" I would if I were","was driving I ' m going wit some one else sorry "" "" """,7.0,0.0,,,
13513,AAE,SAE,AAE_SAE,""" "" "" I would if i","driving . I ' m going with someone else , sorry . """,8.0,0.0,,,
13513,AAE,AAE,AAE_AAE,""" "" "" I would if i","was driving I ' m going wit some one else sorry "" "" """,8.0,0.0,,,
13514,SAE,SAE,SAE_SAE,"If this keeps happening , I ’ m going to go stay",with my brother or sister .,13.0,0.0,,,
13514,SAE,AAE,SAE_AAE,"If this keeps happening , I ’ m going to go stay","my bro or sis "" "" """,13.0,0.0,,,
13514,AAE,SAE,AAE_SAE,""" "" "" If this shit keep going on AMA go stay wit",with my brother or sister .,16.0,0.0,,,
13514,AAE,AAE,AAE_AAE,""" "" "" If this shit keep going on AMA go stay wit","my bro or sis "" "" """,16.0,0.0,,,
13529,SAE,SAE,SAE_SAE,I have calmed down a lot,just to find that one .,8.0,0.0,,,
13535,SAE,SAE,SAE_SAE,About to get in,the shower and wait for my dad to pick me up .,5.0,0.0,,,
13540,SAE,SAE,SAE_SAE,Lol at her tweet,", so your inner pimp has died .",7.0,0.0,,,
13540,SAE,AAE,SAE_AAE,Lol at her tweet,"tweet so yo pimp inside u done died "" "" """,7.0,0.0,,,
13540,AAE,SAE,AAE_SAE,""" "" "" Lol at her",", so your inner pimp has died .",8.0,0.0,,,
13540,AAE,AAE,AAE_AAE,""" "" "" Lol at her","tweet so yo pimp inside u done died "" "" """,8.0,0.0,,,
13541,SAE,SAE,SAE_SAE,"She can do it on the pole , but can she do",it on me ?,13.0,0.0,,,
13541,SAE,AAE,SAE_AAE,"She can do it on the pole , but can she do","me "" "" """,13.0,0.0,,,
13541,AAE,SAE,AAE_SAE,""" "" "" She can so on da pole can she do it on",it on me ?,15.0,0.0,,,
13541,AAE,AAE,AAE_AAE,""" "" "" She can so on da pole can she do it on","me "" "" """,15.0,0.0,,,
13548,SAE,SAE,SAE_SAE,I ' m debating whether I want to take my kids to school,tomorrow with this cold weather .,16.0,0.0,,,
13548,SAE,AAE,SAE_AAE,I ' m debating whether I want to take my kids to school,"wit dis cold weather "" "" """,16.0,0.0,,,
13550,SAE,SAE,SAE_SAE,""" that ' s what happens when you let a star","log in on your phone """,12.0,0.0,,,
13550,SAE,AAE,SAE_AAE,""" that ' s what happens when you let a star","in on yo phone "" "" """,12.0,0.0,,,
13550,AAE,SAE,AAE_SAE,""" "" "" that ' s wat happen wen u let a star log","log in on your phone """,15.0,0.0,,,
13550,AAE,AAE,AAE_AAE,""" "" "" that ' s wat happen wen u let a star log","in on yo phone "" "" """,15.0,0.0,,,
13555,SAE,SAE,SAE_SAE,I went to the one on Wendover today and it,was absolutely crazy .,12.0,0.0,,,
13555,SAE,AAE,SAE_AAE,I went to the one on Wendover today and it,"fucking nuts "" "" """,12.0,0.0,,,
13555,AAE,SAE,AAE_SAE,""" "" "" I went to the one on Wendover today and it was",was absolutely crazy .,16.0,0.0,,,
13555,AAE,AAE,AAE_AAE,""" "" "" I went to the one on Wendover today and it was","fucking nuts "" "" """,16.0,0.0,,,
13556,SAE,SAE,SAE_SAE,They post free porn,! And they look like they ' re having fun !,6.0,0.0,,,
13560,SAE,SAE,SAE_SAE,Trying to see if,we ’ re going to go to the strip club next week .,5.0,0.0,,,
13560,SAE,AAE,SAE_AAE,Trying to see if,"See Is We Gne Go To The Strip Club Next Week . . "" "" """,5.0,0.0,,,
13560,AAE,SAE,AAE_SAE,""" "" "" Trinq To",we ’ re going to go to the strip club next week .,8.0,0.0,,,
13560,AAE,AAE,AAE_AAE,""" "" "" Trinq To","See Is We Gne Go To The Strip Club Next Week . . "" "" """,8.0,0.0,,,
13561,SAE,SAE,SAE_SAE,Some men just can ' t handle a real woman ; they ' re used,to easy women .,16.0,0.0,,,
13561,SAE,AAE,SAE_AAE,Some men just can ' t handle a real woman ; they ' re used,"' ! "" "" """,16.0,0.0,,,
13563,SAE,SAE,SAE_SAE,"If you think I ’ m not going out swinging , you",all have me completely mistaken !,14.0,0.0,,,
13563,SAE,AAE,SAE_AAE,"If you think I ’ m not going out swinging , you","GOT ME FUCKED UP ! "" "" """,14.0,0.0,,,
13565,SAE,SAE,SAE_SAE,I don ' t put others down to make myself look good because I ' m confident enough to share the,spotlight ! ( =,22.0,0.0,,,
13565,SAE,AAE,SAE_AAE,I don ' t put others down to make myself look good because I ' m confident enough to share the,"! ( = "" "" """,22.0,0.0,,,
13567,SAE,SAE,SAE_SAE,It ' s funny how people can say they ',"re busy , but then go make a status on Facebook . . .",12.0,0.0,,,
13567,AAE,SAE,AAE_SAE,""" "" "" Its funny how people can say they busy ,","re busy , but then go make a status on Facebook . . .",14.0,0.0,,,
13571,SAE,SAE,SAE_SAE,I can ' t mess with either one,of you anymore !,9.0,0.0,,,
13572,SAE,SAE,SAE_SAE,""" Love your haters . . . Because deep down inside they really love you",": - ) """,17.0,0.0,,,
13575,SAE,SAE,SAE_SAE,My dad is in,"the room by himself , so who are you talking to , Dad ?",6.0,0.0,,,
13576,SAE,SAE,SAE_SAE,"I need this money , even if I have to walk to get it . I won ’ t be struggling",for long next month !,22.0,0.0,,,
13576,SAE,AAE,SAE_AAE,"I need this money , even if I have to walk to get it . I won ’ t be struggling","month ! "" "" """,22.0,0.0,,,
13577,SAE,SAE,SAE_SAE,"It ' s over , man . Hurry and get your money ,",girl — I have to go ! Ugh .,15.0,0.0,,,
13577,AAE,SAE,AAE_SAE,""" "" "" Its Ova Man . . hurry n get ya money",girl — I have to go ! Ugh .,16.0,0.0,,,
13578,SAE,SAE,SAE_SAE,I can ' t wait to hear what these tracks are going to sound like once,they ' re mixed down .,17.0,0.0,,,
13578,SAE,AAE,SAE_AAE,I can ' t wait to hear what these tracks are going to sound like once,"mixed dwn "" "" """,17.0,0.0,,,
13578,AAE,SAE,AAE_SAE,""" "" "" Can ' t wait to hear wat des trax gonna soundd like",they ' re mixed down .,19.0,0.0,,,
13578,AAE,AAE,AAE_AAE,""" "" "" Can ' t wait to hear wat des trax gonna soundd like","mixed dwn "" "" """,19.0,0.0,,,
13581,SAE,SAE,SAE_SAE,I have to go,"get it ! : - ) Trying to wait for you , fam",5.0,0.0,,,
13581,SAE,AAE,SAE_AAE,I have to go,"Go Get It ! . . : - ) Tryna Wait For Yu Fam "" "" """,5.0,0.0,,,
13581,AAE,SAE,AAE_SAE,""" "" "" I Gotta","get it ! : - ) Trying to wait for you , fam",7.0,0.0,,,
13581,AAE,AAE,AAE_AAE,""" "" "" I Gotta","Go Get It ! . . : - ) Tryna Wait For Yu Fam "" "" """,7.0,0.0,,,
13587,SAE,SAE,SAE_SAE,You can ' t strip and say you ' re,modeling . It doesn ' t work like that .,11.0,0.0,,,
13587,SAE,AAE,SAE_AAE,You can ' t strip and say you ' re,". I doesnt work like that "" "" """,11.0,0.0,,,
13587,AAE,SAE,AAE_SAE,""" "" "" You cant strip and say u modeling",modeling . It doesn ' t work like that .,12.0,0.0,,,
13587,AAE,AAE,AAE_AAE,""" "" "" You cant strip and say u modeling",". I doesnt work like that "" "" """,12.0,0.0,,,
13599,SAE,SAE,SAE_SAE,That ’ s so cheap — I just got six free books on # GooglePlay .,* adjusts tank top *,18.0,0.0,,,
13599,SAE,AAE,SAE_AAE,That ’ s so cheap — I just got six free books on # GooglePlay .,"beater * "" "" """,18.0,0.0,,,
13604,SAE,SAE,SAE_SAE,""" I used to","wonder about the little things that go on between us . """,5.0,0.0,,,
13604,SAE,AAE,SAE_AAE,""" I used to","to wonder bout da lil shit dat go on between us "" "" """,5.0,0.0,,,
13604,AAE,SAE,AAE_SAE,""" "" "" I used","wonder about the little things that go on between us . """,6.0,0.0,,,
13604,AAE,AAE,AAE_AAE,""" "" "" I used","to wonder bout da lil shit dat go on between us "" "" """,6.0,0.0,,,
13605,SAE,SAE,SAE_SAE,To all the women who were,"disrespecting me , I pray to God you see me .",7.0,0.0,,,
13605,SAE,AAE,SAE_AAE,To all the women who were,"dat was dissin me i pray to god u see me "" "" """,7.0,0.0,,,
13620,SAE,SAE,SAE_SAE,But I am still,thankful that God woke me up this morning .,5.0,0.0,,,
13620,SAE,AAE,SAE_AAE,But I am still,"still thankful for God waking me up this morning "" "" """,5.0,0.0,,,
13620,AAE,SAE,AAE_SAE,""" "" "" But im",thankful that God woke me up this morning .,6.0,0.0,,,
13621,SAE,SAE,SAE_SAE,I ' m about,"to go to the store , then come back and get ready for school .",5.0,0.0,,,
13621,AAE,SAE,AAE_SAE,""" "" "" About","to go to the store , then come back and get ready for school .",5.0,0.0,,,
13630,SAE,SAE,SAE_SAE,"Sweetheart , I am not",a celebrity ; I just want to do it in the car !,8.0,0.0,,,
13630,SAE,AAE,SAE_AAE,"Sweetheart , I am not","Not A Star , I Just Wanna Do It In The Car ! "" "" """,8.0,0.0,,,
13630,AAE,SAE,AAE_SAE,""" "" "" Baby I Am",a celebrity ; I just want to do it in the car !,7.0,0.0,,,
13630,AAE,AAE,AAE_AAE,""" "" "" Baby I Am","Not A Star , I Just Wanna Do It In The Car ! "" "" """,7.0,0.0,,,
13638,SAE,SAE,SAE_SAE,maybe that will make Meek,want to battle him now or stop complaining,7.0,0.0,,,
13638,SAE,AAE,SAE_AAE,maybe that will make Meek,"meek wanna battle him now or stop bitchin "" "" """,7.0,0.0,,,
13638,AAE,SAE,AAE_SAE,""" "" "" maybe that will make",want to battle him now or stop complaining,8.0,0.0,,,
13638,AAE,AAE,AAE_AAE,""" "" "" maybe that will make","meek wanna battle him now or stop bitchin "" "" """,8.0,0.0,,,
13639,SAE,SAE,SAE_SAE,“ lol a little,", but I ' m not talking about him . ”",6.0,0.0,,,
13639,SAE,AAE,SAE_AAE,“ lol a little,", but I ' m not talkin bout him . "" "" """,6.0,0.0,,,
13639,AAE,SAE,AAE_SAE,""" "" "" lmao alil",", but I ' m not talking about him . ”",9.0,0.0,,,
13639,AAE,AAE,AAE_AAE,""" "" "" lmao alil",", but I ' m not talkin bout him . "" "" """,9.0,0.0,,,
13642,SAE,SAE,SAE_SAE,# PerpsBeLike Why did they confront you ? Was your phone,dead or something ?,15.0,0.0,,,
13642,SAE,AAE,SAE_AAE,# PerpsBeLike Why did they confront you ? Was your phone,"or something ? ? "" "" """,15.0,0.0,,,
13648,SAE,SAE,SAE_SAE,go kick rocks while wearing those thin paper flip flops,they give you after a pedicure,14.0,0.0,,,
13659,SAE,SAE,SAE_SAE,""" Your boy is","playing baseball since I couldn ' t play football . """,5.0,0.0,,,
13659,AAE,SAE,AAE_SAE,""" "" "" Ya","playing baseball since I couldn ' t play football . """,5.0,0.0,,,
13666,SAE,SAE,SAE_SAE,I am happy and that is all that matters . You will,not ruin my vibe !,13.0,0.0,,,
13666,SAE,AAE,SAE_AAE,I am happy and that is all that matters . You will,"up my vibe ! "" "" """,13.0,0.0,,,
13671,SAE,SAE,SAE_SAE,Something just bit the heck out,of the back of my leg .,8.0,0.0,,,
13671,SAE,AAE,SAE_AAE,Something just bit the heck out,"out the back of my leg "" "" """,8.0,0.0,,,
13671,AAE,SAE,AAE_SAE,""" "" "" Something just bit the mess",of the back of my leg .,9.0,0.0,,,
13672,SAE,SAE,SAE_SAE,Why am I out when I know I,have to work in the morning ?,9.0,0.0,,,
13672,SAE,AAE,SAE_AAE,Why am I out when I know I,"I gotta work in the am "" "" """,9.0,0.0,,,
13672,AAE,SAE,AAE_SAE,""" "" "" Why am I out when I know",have to work in the morning ?,11.0,0.0,,,
13675,SAE,SAE,SAE_SAE,The showing off I see,"on Twitter by people I know personally , shaking my head .",6.0,0.0,,,
13675,SAE,AAE,SAE_AAE,The showing off I see,"I see on twitter by people I know personally smh "" "" """,6.0,0.0,,,
13675,AAE,SAE,AAE_SAE,""" "" "" The flexing","on Twitter by people I know personally , shaking my head .",7.0,0.0,,,
13678,SAE,SAE,SAE_SAE,"I have my calendars , sticky notes , and other supplies",for school ! # feelinggood,15.0,0.0,,,
13698,SAE,SAE,SAE_SAE,"Because you have that money , we",can ' t catch up with you .,8.0,0.0,,,
13698,SAE,AAE,SAE_AAE,"Because you have that money , we","we cnt catch up . with u "" "" """,8.0,0.0,,,
13698,AAE,SAE,AAE_SAE,""" "" "" becus yu got dat cash",can ' t catch up with you .,12.0,0.0,,,
13699,SAE,SAE,SAE_SAE,""" Hey , I","don ’ t have anything ; I spent everything on my child . """,5.0,0.0,,,
13699,SAE,AAE,SAE_AAE,""" Hey , I","I aint got shit my shit went on my child "" "" """,5.0,0.0,,,
13699,AAE,SAE,AAE_SAE,""" "" "" ayee","don ’ t have anything ; I spent everything on my child . """,6.0,0.0,,,
13699,AAE,AAE,AAE_AAE,""" "" "" ayee","I aint got shit my shit went on my child "" "" """,6.0,0.0,,,
13701,SAE,SAE,SAE_SAE,""" Hell yes , I was really mad . I heard they fought","my friends . """,14.0,0.0,,,
13713,SAE,SAE,SAE_SAE,I ' m about to go to,Suffolk so I can go to school .,8.0,0.0,,,
13713,SAE,AAE,SAE_AAE,I ' m about to go to,"So i can go to School "" "" """,8.0,0.0,,,
13713,AAE,SAE,AAE_SAE,""" "" "" Bouta Go to Suffolk ,",Suffolk so I can go to school .,13.0,0.0,,,
13713,AAE,AAE,AAE_AAE,""" "" "" Bouta Go to Suffolk ,","So i can go to School "" "" """,13.0,0.0,,,
13715,SAE,SAE,SAE_SAE,""" I ' ll take","your girl , then give her back . """,6.0,0.0,,,
13715,SAE,AAE,SAE_AAE,""" I ' ll take","Girl , Then Give her Back . . "" "" """,6.0,0.0,,,
13715,AAE,SAE,AAE_SAE,""" "" "" Ill Take Yo","your girl , then give her back . """,8.0,0.0,,,
13715,AAE,AAE,AAE_AAE,""" "" "" Ill Take Yo","Girl , Then Give her Back . . "" "" """,8.0,0.0,,,
13720,SAE,SAE,SAE_SAE,""" I dislike how people are always talking about me . Everyone is","jumping on the bandwagon . """,16.0,0.0,,,
13720,SAE,AAE,SAE_AAE,""" I dislike how people are always talking about me . Everyone is","Everybody Riding it "" "" """,16.0,0.0,,,
13720,AAE,SAE,AAE_SAE,""" "" "" I hate niggas allways Speaking on Me . .","jumping on the bandwagon . """,17.0,0.0,,,
13720,AAE,AAE,AAE_AAE,""" "" "" I hate niggas allways Speaking on Me . .","Everybody Riding it "" "" """,17.0,0.0,,,
13721,SAE,SAE,SAE_SAE,"Alright , I ’ ll see","you this weekend , little cousin ?",8.0,0.0,,,
13721,SAE,AAE,SAE_AAE,"Alright , I ’ ll see","you this weekend luh cuh ? "" "" """,8.0,0.0,,,
13721,AAE,SAE,AAE_SAE,""" "" "" bet , ima see","you this weekend , little cousin ?",9.0,0.0,,,
13721,AAE,AAE,AAE_AAE,""" "" "" bet , ima see","you this weekend luh cuh ? "" "" """,9.0,0.0,,,
13722,SAE,SAE,SAE_SAE,"Thursday and Friday , we ' re good . Saturday , I ' m feeling",like this < < < < < < <,18.0,0.0,,,
13723,SAE,SAE,SAE_SAE,It ’ s not,"for sale , I just bought it for a low price .",5.0,0.0,,,
13723,SAE,AAE,SAE_AAE,It ’ s not,"for sell , i just Copped it for the Low "" "" """,5.0,0.0,,,
13723,AAE,SAE,AAE_SAE,""" "" "" not","for sale , I just bought it for a low price .",5.0,0.0,,,
13723,AAE,AAE,AAE_AAE,""" "" "" not","for sell , i just Copped it for the Low "" "" """,5.0,0.0,,,
13732,SAE,SAE,SAE_SAE,I just took a really,"good nap , now I have to get ready for tonight !",6.0,0.0,,,
13735,SAE,SAE,SAE_SAE,""" Girl , yes , Y","O U . """,7.0,0.0,,,
13735,SAE,AAE,SAE_AAE,""" Girl , yes , Y","Y O U . "" "" """,7.0,0.0,,,
13735,AAE,SAE,AAE_SAE,""" "" "" B i t c h , Yhess","O U . """,13.0,0.0,,,
13736,SAE,SAE,SAE_SAE,He ’ s still,my brother though ; he needs to come back home .,5.0,0.0,,,
13738,SAE,SAE,SAE_SAE,I have nothing to,say to anyone . Just let me be .,5.0,0.0,,,
13739,SAE,SAE,SAE_SAE,Woman wants me to cook for him,", I think not !",8.0,0.0,,,
13741,SAE,SAE,SAE_SAE,No school for me,", back to sleep I go .",5.0,0.0,,,
13741,SAE,AAE,SAE_AAE,No school for me,"me , bck ta sleep i go . "" "" """,5.0,0.0,,,
13741,AAE,SAE,AAE_SAE,""" "" "" No skool fa",", back to sleep I go .",8.0,0.0,,,
13741,AAE,AAE,AAE_AAE,""" "" "" No skool fa","me , bck ta sleep i go . "" "" """,8.0,0.0,,,
13742,SAE,SAE,SAE_SAE,""" Last day at home , alternative school in the","morning : / """,11.0,0.0,,,
13742,SAE,AAE,SAE_AAE,""" Last day at home , alternative school in the",": / "" "" """,11.0,0.0,,,
13743,SAE,SAE,SAE_SAE,What the heck ? Let me get off Twitter,before I completely lose it .,11.0,0.0,,,
13744,SAE,SAE,SAE_SAE,"Once you get used to being treated well , you can ' t",go back to nonsense .,14.0,0.0,,,
13744,SAE,AAE,SAE_AAE,"Once you get used to being treated well , you can ' t","b . s . "" "" """,14.0,0.0,,,
13747,SAE,SAE,SAE_SAE,The purpose of living is to find,someone to share life with .,8.0,0.0,,,
13747,SAE,AAE,SAE_AAE,The purpose of living is to find,"to share with life with . . "" "" """,8.0,0.0,,,
13747,AAE,SAE,AAE_SAE,""" "" "" The purpose of living is to find someone",someone to share life with .,12.0,0.0,,,
13747,AAE,AAE,AAE_AAE,""" "" "" The purpose of living is to find someone","to share with life with . . "" "" """,12.0,0.0,,,
13748,SAE,SAE,SAE_SAE,No matter what they take from,"me , they can ' t take away my dignity .",7.0,0.0,,,
13748,AAE,SAE,AAE_SAE,""" "" "" No matter what they","me , they can ' t take away my dignity .",8.0,0.0,,,
13750,SAE,SAE,SAE_SAE,Guys are better at,ignoring females than females are at ignoring guys .,6.0,0.0,,,
13750,AAE,SAE,AAE_SAE,""" "" "" Guys are",ignoring females than females are at ignoring guys .,7.0,0.0,,,
13754,SAE,SAE,SAE_SAE,The greatest pleasure in life is doing what people say,you cannot do .,11.0,0.0,,,
13754,SAE,AAE,SAE_AAE,The greatest pleasure in life is doing what people say,"do . . "" "" """,11.0,0.0,,,
13756,SAE,SAE,SAE_SAE,""" that ' s a good friend on","the team . Go Kobe B . Bryant ! """,9.0,0.0,,,
13756,SAE,AAE,SAE_AAE,""" that ' s a good friend on","on team go kobe b bryant "" "" """,9.0,0.0,,,
13756,AAE,SAE,AAE_SAE,""" "" "" that a good friend","the team . Go Kobe B . Bryant ! """,8.0,0.0,,,
13756,AAE,AAE,AAE_AAE,""" "" "" that a good friend","on team go kobe b bryant "" "" """,8.0,0.0,,,
13757,SAE,SAE,SAE_SAE,I need my Redskins to start playing . We ' re still in,it . # Redskins,16.0,0.0,,,
13758,SAE,AAE,SAE_AAE,I ' m deep in,"tonight . So many ideas and different things going through my mind "" "" """,6.0,0.0,,,
13758,AAE,AAE,AAE_AAE,""" "" "" In thought","tonight . So many ideas and different things going through my mind "" "" """,6.0,0.0,,,
13760,SAE,SAE,SAE_SAE,My friend just motivated me to,the fullest . I was meant to succeed .,8.0,0.0,,,
13760,SAE,AAE,SAE_AAE,My friend just motivated me to,"to the max . I was made to succeed "" "" """,8.0,0.0,,,
13763,SAE,SAE,SAE_SAE,You can think that if you,"want . I ' m just stating facts , haha .",7.0,0.0,,,
13763,AAE,SAE,AAE_SAE,""" "" "" you can think","want . I ' m just stating facts , haha .",7.0,0.0,,,
13764,SAE,SAE,SAE_SAE,How do you have money but no car,"? It doesn ’ t work like that , man .",9.0,0.0,,,
13764,AAE,SAE,AAE_SAE,""" "" "" How you got money wit no","? It doesn ’ t work like that , man .",10.0,0.0,,,
13774,SAE,SAE,SAE_SAE,you better respect his basketball skills . He,will embarrass you .,9.0,0.0,,,
13774,SAE,AAE,SAE_AAE,you better respect his basketball skills . He,"shit on you "" "" """,9.0,0.0,,,
13803,SAE,SAE,SAE_SAE,I ' m about,to go to the store and get some medicine .,5.0,0.0,,,
13803,SAE,AAE,SAE_AAE,I ' m about,"go to the store and get some medicine "" "" """,5.0,0.0,,,
13803,AAE,SAE,AAE_SAE,""" "" "" bout to",to go to the store and get some medicine .,6.0,0.0,,,
13812,SAE,SAE,SAE_SAE,You should only hit,your wife if she is misbehaving .,5.0,0.0,,,
13812,SAE,AAE,SAE_AAE,You should only hit,"beat your wife if that hoe acting up "" "" """,5.0,0.0,,,
13812,AAE,SAE,AAE_SAE,""" "" "" You should only",your wife if she is misbehaving .,7.0,0.0,,,
13812,AAE,AAE,AAE_AAE,""" "" "" You should only","beat your wife if that hoe acting up "" "" """,7.0,0.0,,,
13813,SAE,SAE,SAE_SAE,My niece is always doing something and then asks me not to punish,"her , lol .",16.0,0.0,,,
13815,SAE,SAE,SAE_SAE,Are those people out at Barry Farms even,supposed to be there ? Lol,10.0,0.0,,,
13815,SAE,AAE,SAE_AAE,Are those people out at Barry Farms even,"supposed to be there lol "" "" """,10.0,0.0,,,
13815,AAE,SAE,AAE_SAE,""" "" "" Those people out Barry farms are they even",supposed to be there ? Lol,13.0,0.0,,,
13816,SAE,SAE,SAE_SAE,"Haha , girl , my Pandora must know",how I feel .,12.0,0.0,,,
13816,SAE,AAE,SAE_AAE,"Haha , girl , my Pandora must know","I feel "" "" """,12.0,0.0,,,
13820,SAE,AAE,SAE_AAE,I swear I ’ ve watched every episode . I ’ ve been into it since,"lol "" "" """,18.0,0.0,,,
13821,SAE,SAE,SAE_SAE,Your mind already knew you were before I,"tweeted , haha — I just reminded it .",9.0,0.0,,,
13821,SAE,AAE,SAE_AAE,Your mind already knew you were before I,"I tweeted lol I just reminded it "" "" """,9.0,0.0,,,
13821,AAE,SAE,AAE_SAE,""" "" "" your mind knew you were before","tweeted , haha — I just reminded it .",10.0,0.0,,,
13822,SAE,SAE,SAE_SAE,You all are your father ' s children because you are just as,useless as he is .,14.0,0.0,,,
13822,SAE,AAE,SAE_AAE,You all are your father ' s children because you are just as,"just like him "" "" """,14.0,0.0,,,
13822,AAE,SAE,AAE_SAE,""" "" "" Y ' all are your fathers kids cause y ' all useless",useless as he is .,18.0,0.0,,,
13822,AAE,AAE,AAE_AAE,""" "" "" Y ' all are your fathers kids cause y ' all useless","just like him "" "" """,18.0,0.0,,,
13825,SAE,SAE,SAE_SAE,"I don ' t care , and besides ,",I have another one over there .,10.0,0.0,,,
13833,SAE,SAE,SAE_SAE,"lol baby , you are so silly . I ' m about to call you",""" love . """,17.0,0.0,,,
13833,SAE,AAE,SAE_AAE,"lol baby , you are so silly . I ' m about to call you","love "" "" """,17.0,0.0,,,
13833,AAE,SAE,AAE_SAE,""" "" "" lol baby u so damn silly I ' m bout ta call u",""" love . """,19.0,0.0,,,
13833,AAE,AAE,AAE_AAE,""" "" "" lol baby u so damn silly I ' m bout ta call u","love "" "" """,19.0,0.0,,,
13835,SAE,SAE,SAE_SAE,""" Let Te ' o live . I '","m getting tired of hearing about this all morning . """,10.0,0.0,,,
13835,SAE,AAE,SAE_AAE,""" Let Te ' o live . I '","getttm tired of hearn bout this all morning "" "" """,10.0,0.0,,,
13835,AAE,SAE,AAE_SAE,""" "" "" Let Te ' o live im","m getting tired of hearing about this all morning . """,10.0,0.0,,,
13835,AAE,AAE,AAE_AAE,""" "" "" Let Te ' o live im","getttm tired of hearn bout this all morning "" "" """,10.0,0.0,,,
13837,SAE,SAE,SAE_SAE,"Lol , now I know how it feels",to be nominated for something .,10.0,0.0,,,
13840,SAE,SAE,SAE_SAE,""" Me either ,","I had to correct that as well . I just had to ! """,5.0,0.0,,,
13840,SAE,AAE,SAE_AAE,""" Me either ,",", I Had To Correct That Asx . I Just Had To . ! "" "" """,5.0,0.0,,,
13840,AAE,SAE,AAE_SAE,""" "" "" Me Either","I had to correct that as well . I just had to ! """,6.0,0.0,,,
