index,context_variant,sae_context,aae_context,sae_continuation,aae_continuation,preferred,A_is,B_is,raw_response
15690,AAE,Silent treatment since yesterday . . . He has been blowing this phone up ! #,""" "" "" silent trement since yesterday . . . . . he been blowing this mf up ! ! ! !",PointProving Don ' t mess with me .,"! # PointProving dnt fckn play wit me "" "" """,SAE,AAE,SAE,B
15691,AAE,""" My man isn ’ t going ; he ’ s talking about breaking necks and is completely serious , so what we ’ re going to do",""" "" "" My nigga ain ' t goin he talking bout breaking necks n dead ass serious so what we gone do is","is … I ’ ll call and check on you . I ’ m good , don ’ t check on me . """,". . . . Il call n check on u . Im gud dnt check on me "" "" """,AAE,SAE,AAE,B
15692,AAE,I ' m done,""" "" """,and fed up . I don ' t care anymore ; I ' ve reached my breaking point .,"Shit in done nd fed up idgaf nomore done reached my breaking point "" "" """,SAE,SAE,AAE,A
15693,AAE,I ' m going to tell,""" "" "" Ima Tell @ RaeMcCall__",to take a picture of us : ) ),"To Take Us A Picture : ) ) "" "" """,SAE,SAE,AAE,A
15694,AAE,I ' m not a wealthy,""" "" "" I ain ' t","guy , but I ' ll be honest with you .","no rich nigga but ill be real with you "" "" """,AAE,SAE,AAE,B
15695,AAE,I can ' t,""" "" "" Can","wait for the new year . I have a lot of things in the works — a video for "" Gotta Believe , "" a big showcase in Atlanta , and more . I can ' t wait !","' t wait till the new year gotta lot of things in the making video for gotta believe ! ! Big showcase in ATL and more can ' t wait ! ! ! "" "" """,SAE,AAE,SAE,B
15696,AAE,My significant other should be grateful that I considered cleaning her,""" "" "" Bae Better Be Glad I Thought About Cleaning Here Room",room . : ),": ) "" "" """,SAE,SAE,AAE,A
15697,AAE,"Lol , my brother just",""" "" "" Lol My",said that a 9th grader ' s GPA can ' t be over a 2 . 0 .,"Brother Just Said A 9th Grader GPA Cant Be Over A 2 . 0 , "" "" """,SAE,AAE,SAE,B
15698,AAE,"Wow , that ' s a good",""" "" "" Wow Thats A Good",way to wake up on New Year ' s Day .,"Way To Wake Up On New Years Day "" "" """,SAE,SAE,AAE,A
15699,AAE,"Right now , I am looking at",""" "" "" Right now im lookin",you and I can ' t believe you don ' t know you are beautiful .,"at you and i cant believee you dont know you are beautiful "" "" """,SAE,AAE,SAE,B
15700,AAE,"See , I would , but the",""" "" "" See I Wouldd . . But",way my bank account is set up . . .,"The Way My Bank Account Is Set Up . . "" "" """,SAE,SAE,AAE,A
15701,AAE,What is wrong with my,""" "" "" Wtf Is Wrong","family ? I mean , we already knew that was a little strange .","With My Family . . I Mean We Already Knew That Was A Lil Strangee "" "" """,AAE,SAE,AAE,B
15702,AAE,Then I heard that chainsaw and I was like . . . Oh wow,""" "" "" Then I Heard That Chainsaw Then I Was Like . . . Owee",", hell no !","HELL NAWLL "" "" """,SAE,AAE,SAE,B
15703,AAE,"But Mom looks a little bit too scary . . . When she went into that room , somebody ’ s legs were dangling from the ceiling .",""" "" "" But Mama Look A Lil Bit Too Scary . . . When She Went Into That Room Sombody ' s Legs Was Danglinn From The Ceiling . . !",. ! @ @,"@ @ "" "" """,SAE,SAE,AAE,A
15704,AAE,""" Yeah , you",""" "" "" Yea You Was","were looking a little bit flabby when I saw you ! Stiff thighs ! Haha ""","Lookin A Lil Bit Flabby When I Seen You ! . . Stiff Thighs . . . ! Haha "" "" """,AAE,SAE,AAE,B
15705,AAE,So doesn ’ t,""" "" "" So","want to talk to me ? Alright , that ’ s why I said you ’ re tripping ! Haha .","Doesnt Wanna Talk To Me . . ? Ightt Thats Why Ni Said You Shriipenn . . ! Ahaa . . "" "" """,SAE,SAE,AAE,A
15706,AAE,Boys don ’ t understand : if I choose,""" "" "" Boys Don ' t Get It If","you over sleep , it means I care about you .","I Choose You Over Sleep I Care About You "" "" """,AAE,SAE,AAE,B
15707,AAE,""" lol , you should go to",""" "" "" lol you go to","sleep : P It ' s past your bedtime anyway . ""","sleep : P its pass yo bedtime anyways "" "" """,SAE,SAE,AAE,A
15708,AAE,I did check on,""" "" "" I","you today , babe . I was just fast asleep when you called around 6 , and I ’ m only just now waking up .","have checked on you today bay I just was knocked out sleep when you called at 6 sum and im just now gettin up "" "" """,SAE,AAE,SAE,B
15709,AAE,Getting the kids ready for school and watching SpongeBob,""" "" "" Getting the kids ready for school and watchin",". Lol , this is still funny to me !","SpongeBob lol this shit still funny to me ! "" "" """,AAE,SAE,AAE,B
15710,AAE,When you are in,""" "" "" When ya","the streets , don ’ t keep your ID in your wallet !","in the streets dont keep ya I . D in ya wallet ! "" "" """,SAE,SAE,AAE,A
15711,AAE,I don ’ t care about any,""" "" "" I can give a fuck bout",haters as long as my women love me !,"no hater long as my bitches love me ! "" "" """,AAE,AAE,SAE,A
15712,AAE,I have the best girl,""" "" "" I got the best girl for",to keep me in line .,"me to keep a nigga in check "" "" """,AAE,SAE,AAE,B
15713,AAE,""" Umm , I don ' t know , haha . I guess we will figure it",""" "" "" umm , i don ' t know lol . I guess we ' ll figure it out","out tomorrow . ""","tomorrow . "" "" """,AAE,AAE,SAE,A
15714,AAE,you need to bring some women to my place,""" "" "" you gotta bring some bitches to my crib",so we can get things started .,"so we can get shit poppin "" "" """,AAE,SAE,AAE,B
15715,AAE,"Wake up in the morning , kneel down",""" "" "" Wake up in the morning take a knee",", and thank God .","and thank the man "" "" """,SAE,SAE,AAE,A
15716,AAE,No one takes relationships seriously anymore ; they only,""" "" "" Nobody takes a relationship serious no more shit only be",last about two weeks .,"lasting like 2 weeks "" "" """,SAE,AAE,SAE,B
15717,AAE,I need someone who will stand by me through,""" "" "" I need somebody who will stand by me",the good days and the bad days .,"through the good and bad days "" "" """,AAE,SAE,AAE,B
15718,AAE,I didn ’ t know the,""" "" "" I didn ' t know",son from My Wife and Kids was a member of the Wayans family .,"the son from my wife and kids was a Wayne bro . . . "" "" """,SAE,SAE,AAE,A
15719,AAE,All these rude women,""" "" "" All these","say I ’ m worthless , but at least I ’ m not broke .","ratchet bitches say I ain ' t shit but I ain ' t broke hoe "" "" """,AAE,SAE,AAE,B
15720,AAE,Arguing is so pointless to me,""" "" "" Beefing is",", especially when it goes on for a long time . Either resolve it , talk about it , fight about it , or just be quiet .","like soooo pointless to me ESPECIALLY when it lasts long either you settle it talk about it fight about it or STFU "" "" """,SAE,AAE,SAE,B
15721,AAE,I have a head,""" "" "" I","full of negative thoughts , so I ’ m just going to take it out on this blunt .","gotta head full of evil thoughts just finna take it out on this blunt "" "" """,AAE,SAE,AAE,B
15722,AAE,I want to cry,""" "" """,", but I ’ m not going to worry about it , man . I ’ m fine .","I wanna cry but Ian finna worry bout it bruh I ' m good "" "" """,SAE,SAE,AAE,A
15723,AAE,Women sleep with random men and,""" "" "" Hoes be fucking these","then say , "" The past is the past . ""","random ass niggas then holla the past is the past "" "" """,SAE,AAE,SAE,B
15724,AAE,""" Good sex doesn ' t mean anything if it ' s not",""" "" "" Good Pussy anit shit if its not between the legs of","with a loyal woman . ""","a LOYAL woman "" "" """,AAE,SAE,AAE,B
15725,AAE,You can ' t be real,""" "" "" Can ' t be",with anyone else until you are real with yourself .,"real with nobody else till you real with yaself "" "" """,SAE,AAE,SAE,B
15726,AAE,""" I never had anything , but I",""" "" "" Ian never had shit but","can have sex with an attractive woman . ""","I can fuck a bad bitch "" "" """,AAE,SAE,AAE,B
15727,AAE,""" Wake him up with oral sex , then serve him breakfast",""" "" "" Wake him up with head then serve em breakfast in","in bed . ""","bed "" "" """,SAE,AAE,SAE,B
15728,AAE,""" Haha , it ' s about time ! I thought",""" "" "" Lol bout time tho I thought I","I was never going to see you . ""","was never gonna see you "" "" """,AAE,AAE,SAE,A
15729,AAE,"I love myself , so",""" "" "" I ' m in",I ’ ll be my own Valentine .,"love with myself so Ill be my own Valentine "" "" """,SAE,AAE,SAE,B
15730,AAE,"If you ’ re not contributing anything , you ’ re not",""" "" "" If you ain ' t bringing nothing to the table you ain ' t",eating with me .,"eating wit me "" "" """,SAE,AAE,SAE,B
15731,AAE,I need to get,""" "" "" I got to get",up and clean my house .,"off my ass and get my house clean "" "" """,SAE,AAE,SAE,B
15732,AAE,"Forget being indirect , baby —",""" "" "" Fuck beating around the bush",just tell me what you want .,"baby tell me what you want "" "" """,AAE,SAE,AAE,B
15733,AAE,""" I will treat him like a king and have sex with him like",""" "" "" I ' ll treat him like a king and fuck him like","a porn star . ""","a pornstar "" "" """,SAE,SAE,AAE,A
15734,AAE,I ' m really glad I decided to spend my New Year,""" "" "" Really glad I decided to bring my new years in",' s at church .,"at church "" "" """,SAE,SAE,AAE,A
15735,AAE,""" Oh ! : ( Well , I have his address if that '",""" "" "" Oh ! : ( well I got his address if that ' s","s what you need . Bye , coward ! ""","Wht u need . Bye big pussy ! "" "" """,AAE,SAE,AAE,B
15736,AAE,No one can take advantage of me without me getting the,""" "" "" A nigga can ' t get over on me with out me getting over on",upper hand first !,"they ass first ! "" "" """,AAE,SAE,AAE,B
15737,AAE,# oomf better not,""" "" "" # oomf bet","say even two words to me , and 2013 white fucker ! ! > _ <","not say not even two words too me and 2O13 white fucker ! ! & gt ; _ & lt ; "" "" """,SAE,SAE,AAE,A
15738,AAE,I ’ ll talk to you tomorrow ! We need to talk,""" "" "" ill talk to you tomorrow ! W NEED TOO TALK & gt ; _ &",> _ < anyways .,"lt ; anyways . "" "" """,SAE,SAE,AAE,A
15739,AAE,I don ' t have,""" "" "" I ain","any problems with anyone . I ' m just relaxing . There might be a couple of women who don ' t like me , but they ' re not causing any trouble at all , for real ! Blah","' t got beef w / nobody ( : I ' m chilling . I might have a couple bitches that don ' t like me , But they ain ' t making no kinda noise frfr ! Blah "" "" """,SAE,AAE,SAE,B
15740,AAE,My Valentine ' s,""" "" "" my valentines day plans",Day plans are ruined < < < I want a Valentine : - (,"fucked up & lt ; & lt ; & lt ; I want a Valentine ' s : - ( "" "" """,SAE,SAE,AAE,A
15741,AAE,Trust yourself and believe in your abilities,""" "" "" Trust yourself believe in your abilites !",! Financial freedom comes at a price !,"! ! Financial freedom comes with a price ! "" "" """,SAE,AAE,SAE,B
15742,AAE,""" Oh wow ! That man is a rabbi in Fairfax , VA . He ’ s trying to meet a young",""" "" "" Oh snap ! Dude ' s a rabbi in Fairfax , VA . Trying to meet a little boy .","boy . Wow , seriously . Wow . . . # PredatorRaw ""","Damn , SON . Damn . . . # PredatorRaw "" "" """,AAE,AAE,SAE,A
15743,AAE,Not everyone is happy because not everyone is addressing their own mess . People who cause messes are nothing but trouble,""" "" "" Everyone is not happy because everyone is not pressing they are messing . Messing people are nothing but a mess . #",. # PastorLFK # TLCBaptist,"PastorLFK # TLCBaptist "" "" """,SAE,AAE,SAE,B
15744,AAE,Watch out for 2b,""" "" "" Watch out",) their glory was in their shame . What should bring them shame is what they are being praised for . # PastorLFK # TLCBaptist,"for 2b ) their glory was in their shame . What they should be ashamed of they are being glorified for . # PastorLFK # TLCBaptist "" "" """,SAE,AAE,SAE,B
15745,AAE,"You might miss the word or blessing God has for you because of the company around you , so He has to",""" "" "" Yu might just miss the word or blessin God has for yu cause of the company around yu , so he has to",get you alone and by yourself to set you up .,"get yu alone and by yourself to set yu up "" "" """,SAE,AAE,SAE,B
15746,AAE,"Lord , my prayer is that You touch and heal right now , in the",""" "" "" Lord touch and heal right now is my prayer , in the name of",name of Jesus .,"Jesus . "" "" """,SAE,AAE,SAE,B
15747,AAE,2 ) They lost him because he was no longer the main,""" "" "" 2 ) They lost him because He was no longer the main",attraction or the center of attention .,"attraction or center of attention . "" "" """,AAE,AAE,SAE,A
15748,AAE,We must also have,""" "" "" We must",", thirdly , identification . Do not let what you go through define you . # PastorCEB3","also have thirdly Identification . Don ' t allow what you go through to define you . # PastorCEB3 "" "" """,AAE,SAE,AAE,B
15749,AAE,In the sunny south side,""" "" "" In the sunny",", by myself , drinking , smoking , doing my own thing . . . Forget what you ’ re doing . . .","south side . . solo dolo . . dranking smoking doing me . . . F @ % K wat u doing . . . . "" "" """,SAE,AAE,SAE,B
15750,AAE,"I just saw this , but I truly forgive you and hope we can move past this",""" "" "" I ' m just seeing this but i truly forgive u and hope we can move past this !",! ! ! ! !,"! ! ! ! "" "" """,AAE,AAE,SAE,A
15751,AAE,So I should have a,""" "" "" SO I SHOULD HAVE A",bond with friends or a spouse ? Only God and family ? Really interesting !,"BOND WIT FRIENDS OR A SPOUSE ? ? ONLY GOD N FAMILY ? ? ? REALLY INTERESTING ! ! "" "" """,SAE,SAE,AAE,A
15752,AAE,"OK , IT WAS A",""" "" "" OK IT WAS",TYPO . SHOULD I NOT HAVE A BOND WITH FRIENDS AND MY SPOUSE ? ONLY GOD AND FAMILY ? ? ?,"A TYPO I SHOULDN ' T HAVE A BOND WIT FRIENDS N KY SPOUSE ? ? ONLY GOD N FAMILY ? ? ? "" "" """,SAE,SAE,AAE,A
15753,AAE,"LOL , you sound like a freaking freight",""" "" "" LMAO u sound like a freaking",train when you snore .,"freight train snoring "" "" """,SAE,AAE,SAE,B
15754,AAE,I thought was going to sleep 30 minutes,""" "" "" I thought was going to sleep 30 mins","ago , LOL .","ago LOL "" "" """,SAE,SAE,AAE,A
15755,AAE,"Men want perfect wives , but they",""" "" "" Niggas want Stepford wives but they act",behave like Tiger Woods .,"like Tiger Woods o_O "" "" """,AAE,SAE,AAE,B
15756,AAE,My phone is acting up,""" "" "" Phone acting",", so I guess that ' s my cue to go to sleep .","crazy so I guess thats my clue to go to sleep "" "" """,SAE,SAE,AAE,A
15757,AAE,"Watching Love and Hip Hop , I have to say that Joe Budden is so gay and these women",""" "" "" Watching Love and Hip Hop I ' m say this Joe Budden is so Gay and these chick don ' t see",don ’ t see it …,"it . . . . "" "" """,SAE,AAE,SAE,B
15758,AAE,""" wait until he performs at the state",""" "" "" wait until he goes off at the state","fair ! Lol ""","fair ! Lol "" "" """,SAE,AAE,SAE,B
15759,AAE,She should have gotten Proactiv to sponsor her ! What a complete mess ! Where,""" "" "" she should have gotten proactive to spronser her ! A hot ass mess ! Where was the",was the singing ?,"singing ! "" "" """,AAE,SAE,AAE,B
15760,AAE,That train delay is terrible ! Everyone is on one platform ! Metro Transit is,""" "" "" that ride line delay is terrible ! Everyone is on one platform ! Metro Transit is there to",there to help !,"assist ! "" "" """,AAE,SAE,AAE,B
15761,AAE,"Frankie is a desperate rebound ; relax , they just broke up like",""" "" "" Frankie a desperate rebound chill they just broke up like 5 min",five minutes ago .,"ago "" "" """,SAE,SAE,AAE,A
15762,AAE,"Sure ! Here is the translation : """,""" "" "" o and bae","And babe , if you ever run into Fab at work , I ’ m going to need you to get a picture and an autograph . Thanks in advance . . . kisses ""","if u ever bump into fab at work imma need u to get a pic and autograph thanks in advance . . . kisses "" "" """,AAE,SAE,AAE,B
15763,AAE,"I don ' t get involved in other people ' s relationship business , but there ' s one relationship that",""" "" "" i dont get in ppls relationship business but theres one relationship that i wish i could","I wish I could end . Ugh , blah . . .","end ughhh blahhhhh . . . . . "" "" """,SAE,AAE,SAE,B
15764,AAE,"In every movie , a woman is the motivation behind everything , whether it ’ s good or bad .",""" "" "" in every movie a female is the motive behind everything either good or bad . . .","It ’ s annoying , lol .",". its annoyin lol "" "" """,SAE,AAE,SAE,B
15765,AAE,I ' m acting too grown right now ; I really,""" "" "" Im bein too grown right now i should be",should be asleep .,"damn sleep "" "" """,SAE,SAE,AAE,A
15766,AAE,Why is she still,""" "" "" Why is this",talking about light skin versus dark skin ?,"bitch still talking about light skin vs darkskin "" "" """,SAE,AAE,SAE,B
15767,AAE,"Be back later , I ’ m going to let my phone charge . I don ’ t like",""" "" "" Bbl Ima let my phone charge . Don ' t like tweeting from the",tweeting from the web .,"web . "" "" """,SAE,AAE,SAE,B
15768,AAE,"But at the same time , I need a change . I",""" "" "" But at the same time , i need a change . I need it",really need it .,"bad I need "" "" """,SAE,AAE,SAE,B
15769,AAE,I need a car . I feel,""" "" "" I need a car . I feel",useless having a license but no car .,"useless with a license and no car . "" "" """,SAE,AAE,SAE,B
15770,AAE,"Play with me on Ruzzle . I ’ m new at it , so that means I ’ m really bad , lol",""" "" "" Fuck wid me on ruzzle I ' m new at so dat mean I ' m weak as hell lol",", but this game is addictive .","but this shit addicting "" "" """,AAE,SAE,AAE,B
15771,AAE,There ’ s a,""" "" "" ITS a",new disease out here ; it ’ s called “ catching feelings . ” Nobody is loyal .,"New disease out here its Called ( catching Feelings ) Ain ' t nobody Loyal . ! "" "" """,SAE,AAE,SAE,B
15772,AAE,I ’ m too,""" "" "" I",mature for you basic women . Why should I waste my time with you silly people when I can spend time playing a game with my daughter ? # IAmNotALame I don ’ t waste my time .,"' m to mature for you Basic Bitches why play with y ' all goofies when I can go play a game with my Daughter # IAintNoLame I don ' t waste my time "" "" """,AAE,SAE,AAE,B
15773,AAE,He ’ s in,""" "" "" he in","bed now ! Talking about , “ Tell her I said go to sleep . ”","the bed now . ! ! Talm bout tell her I SAID go to sleep "" "" """,SAE,SAE,AAE,A
15774,AAE,""" Oh yeah ,",""" "" "" awe yeah","his silly self is downstairs getting on my nerves . ""","his silly ass here down stairs gettng on my nerves "" "" """,SAE,AAE,SAE,B
15775,AAE,I expose women like her ! You were supposed,""" "" "" I expose hoes like her ! !","to be my friend , but you ’ re over here texting my crush saying you ’ re ready to have sex with him . # Tragic","Bitch u was my so - called friend but you over here texting my crush talm bout u ready to do his Dick # Tragic "" "" """,SAE,AAE,SAE,B
15776,AAE,"Out in traffic with my original grandmother ! Relaxing , just got my nails and eyebrows",""" "" "" Out in traffic with Og granny . ! ! Cooling just got the nails and eyebrows",done . # YouHearMe : - ),"done # YaHearMe : - ) "" "" """,SAE,SAE,AAE,A
15777,AAE,You have baby mama drama and you don ’ t,""" "" "" You got Baby mama drama you aint even",even have a baby . # FuFu,"got a Baby # FuFu "" "" """,SAE,SAE,AAE,A
15778,AAE,It ' s too,""" "" "" Its",damn early and I ' m already mad . I have a dumb ass fucking baby daddy .,"to damn early I ' m already madd I got a Dumb ass F . ckin Bd "" "" """,SAE,SAE,AAE,A
15779,AAE,"Deadbeat bastard , I absolutely HATE my baby daddy . I have no mercy for",""" "" "" DeadBeat ass Bitch I fuxking HATE my bd show no Mercy for his Broke",his broke ass .,"Ass "" "" """,SAE,SAE,AAE,A
15780,AAE,"Lol , these women act so tough toward these guys , haha . When they get beaten up",""" "" "" Lol these bitches be acting so tuff towards these Niggas lmao when they beat",", I ' m just going to laugh .","they ass IMA jus laughhhh "" "" """,AAE,AAE,SAE,A
15781,AAE,I didn ' t mean for,""" "" "" I ain ' t mean",that to happen . Now I feel so bad .,"for that to happen now I feel so Bad = { "" "" """,SAE,SAE,AAE,A
15782,AAE,""" lol ! I never knew that was",""" "" "" lmao ! I ain ' t never know that","Danae either , they looked amazing ! ""","that was Danae either , they popped ! "" "" """,SAE,SAE,AAE,A
15783,AAE,""" Okay , well I have a game , so I probably won ’ t be back until",""" "" "" okay , well I got a game , I ' m probably not gone be back until","7 or 8 . ""","7 or 8 "" "" """,SAE,AAE,SAE,B
15784,AAE,And I heard that you were taken ; that all,""" "" "" And I herd that you were taken , that all have",has to stop ! : ),"to stop ! : ) "" "" """,SAE,AAE,SAE,B
15785,AAE,"You would hold me in your arms , and I would",""" "" "" You would hold me in your arms , & amp ; I would",just sit there : ),"sit there : ) "" "" """,SAE,AAE,SAE,B
15786,AAE,""" haha ! : ) That ' s why",""" "" "" haha ! : ) that '","you should stay faithful to your child ' s mother . ""","s why you should stay faithful to your Babymama . "" "" """,AAE,SAE,AAE,B
15787,AAE,Naadiya has me in here watching some damn,""" "" "" Naadiya got me in here watching Some damn Mickey",Mickey Mouse Clubhouse .,"Mouse Club House "" "" """,SAE,AAE,SAE,B
15788,AAE,Today just doesn ’ t seem real ; this has just been such an emotional,""" "" "" today just dnt seem real like this just been one emotional ass day . . .",day . . .,". . "" "" """,SAE,SAE,AAE,A
15789,AAE,"Wale , Meek Mill , and Rick Ross are",""" "" "" wale , meek mill , rick ross","my guys , but I really like Young Money .","my niggas but i fucks with young money "" "" """,SAE,AAE,SAE,B
15790,AAE,I realized that Clifton,""" "" "" i",Powell plays a rapist or a madman in all his movies . I hope he ’ s getting paid a lot .,"realized tht Clifton Powell play a rapist or a mad man in all his movies i hope he getting paid a lot "" "" """,SAE,SAE,AAE,A
15791,AAE,"Through all the pain and trouble , I still",""" "" "" through all the pain and trouble i still manage",manage to smile .,"to smile "" "" """,SAE,SAE,AAE,A
15792,AAE,Why do all the,""" "" "" Y do all",mob wives look like mob husbands ? # ICK,"the mob wives look like mob husbands # ICK "" "" """,AAE,AAE,SAE,A
15793,AAE,""" I don ' t know , let",""" "" "" idk let ' s","' s get some pizza and wings from Pizza Hut and some drinks and gather at my house . ""","get sum pizza an wings from pizza hut and sum drank an gather at my house "" "" """,SAE,SAE,AAE,A
15794,AAE,"I love you ,",""" "" "" I","Elgin . . . with your attractive , sexy self , and I still want to play with your hair , okay Elgin .","love you Elgin . . . . wit yo fine , sexy ass an I still want to play in ur hair ok Elgin "" "" """,AAE,SAE,AAE,B
15795,AAE,Sheriff Clarke said to get yourself a gun and take matters into your own,""" "" "" Sheriff Clarke said get you a gun an take matters in ur own hands",hands . # ohok,"# ohok "" "" """,SAE,AAE,SAE,B
15796,AAE,This attractive Black man is married to an unattractive white,""" "" "" This big sexy black mf married to a UGLY white women",woman . # ewwwwwwwww,"# ewwwwwwwww "" "" """,SAE,SAE,AAE,A
15797,AAE,On my way to,""" "" "" On my",the Bucks game with a loser ! Ugh . . . but at least the ticket was free . # shrugs,"way to the Bucks game wit a LOSER ! ! ! UGHHHHHH . . . . . . . free ticket tho # shrugs "" "" """,SAE,SAE,AAE,A
15798,AAE,I don ' t,""" "" "" I don","mess with shady guys , and I can ' t trust these women either .","' t fw hoe niggas , I can ' t trust these hoes either . "" "" """,AAE,AAE,SAE,A
15799,AAE,I don ’ t know how,""" "" "" Dnr kno how","I made it into the house , blacked out , woke up super messed up .","I made it inna house kill pasted out woke up supa fucked up "" "" """,SAE,AAE,SAE,B
15800,AAE,That ’ s unbelievable how all the playoff games went over,""" "" "" THAT ' S CRAZY HOW ALL DA PLAYOFF GAMES WENT OVA ! ! ! ! ! ! ! NO D",! No defense …,". . . . . "" "" """,SAE,AAE,SAE,B
15801,AAE,"Lmfaoo , "" They didn ' t pay that bill , now they ' re",""" "" "" Lmfaoo ' They Didn ' t Pay Dhatt Bill Now They Sleepinn","sleeping in the dark . ""","Inn Dhaa Dark "" "" """,SAE,AAE,SAE,B
15802,AAE,I have your number,""" "" "" I Got",", but it says your phone is disconnected .","Your number But It says Your Phone Cut Off "" "" """,SAE,SAE,AAE,A
15803,AAE,"# RFT : - Chapter 2013 , Page",""" "" "" # RFT : - Chapter 2013 , Page 4",4 of 365 !,"Of 365 ! "" "" """,SAE,AAE,SAE,B
15804,AAE,"I will , umm , when you tell me when you",""" "" "" I will umm when you Tell me when y ' all",all have practice .,"got practice "" "" """,AAE,SAE,AAE,B
15805,AAE,I ' m sorry,""" "" "" DAMN ! ! !",", but I can ' t assist with that request .","! ! WHY SHE GOTTA BE SUCH A FAGG ? LLF SHE NEED HELP * SMH * "" "" """,AAE,AAE,SAE,A
15806,AAE,""" Oh , okay , best friend . But anyway , you know my aunt is",""" "" "" Oh Okay Bestfriend But Anyways You Know My Auntie Coming To Get Us","coming to get us in the morning ! ""","In The Morning ! ! ! "" "" """,SAE,AAE,SAE,B
15807,AAE,"LOL , forget a blanket — my chest",""" "" "" LOL FUCK A BLANKET MY DAMN",hurts so much . These people need to hurry up and call number 215 .,"CHEST KILLING ME THESE FOLKS NEED TO HURRY UP AND CALL NUMBER 215 "" "" """,AAE,SAE,AAE,B
15808,AAE,Missing someone and not receiving a text from them is the worst feeling ever :,""" "" "" missing someone + no text from them = worst feeling ever :","( "" "" ""","( "" "" """,AAE,SAE,AAE,B
15809,AAE,Took a molly : I ' m sweating . Pregnancy test : They ' re stressing . Selling drugs : Advancing . Taking a test : I ' m guessing . Tax,""" "" "" Popped A Molly : I ' m Sweating Pregnancy Test : They Stressing Selling Dope : Progressing Taking A Test : I ' m Guessing Tax",season : They ' re showing off .,"Time : They Flexing "" "" """,SAE,AAE,SAE,B
15810,AAE,I ’ m going,""" "" "" Im",to become so fucking mean . No playing fucking games . Tiara is done being nice . # OfficiallyMean,"Feena Becomee So Fuckingg Meann No Playingg Fuckingg Gamess Tiara Done Bein Nicee # OfficialyyMean "" "" """,SAE,AAE,SAE,B
15811,AAE,""" I love bad",""" "" "" I Love","guys , that ' s my problem , and yeah , I like to have sex — I have a problem . ""","Bad Niggas Dat My Fuckn Problem & amp ; & amp ; Yea I Like Too Fck I Got aa Fckn Problem . "" "" """,SAE,AAE,SAE,B
15812,AAE,"just left the corner store on the south side of St . Petersburg , FL 727 . . . guys were hanging out in three cars , playing "" Young & Gettin",""" "" "" just left the arab sto # southside st . pete , fl 727 . . . niggaz 3 cars deep posted bumpin & gt ; YOUNG & amp ;","' It "" loudly .","GETN IT "" "" """,AAE,AAE,SAE,A
15813,AAE,But she ’ s,""" "" "" But","promiscuous , so I don ’ t show her any affection .","She A Freak Hoe So I Dnt Show Her No Love "" "" """,SAE,AAE,SAE,B
15814,AAE,Even a person who doesn ’ t smoke can,""" "" "" Even A Niqqaz Who Dnt Smoke Can",tell you what ’ s going on .,"Tell U What Goes 4 "" "" """,SAE,AAE,SAE,B
15815,AAE,"See , it ' s nonsense like that . . . Skinny guys like you thinking they '",""" "" "" see its mumbo jumbo like that . . . skinng ninjas like u thinkin they the","re the Last Dragon , giving kung fu a bad name .","last dragon , givin kung fu a bad name "" "" """,SAE,AAE,SAE,B
15816,AAE,"I ' m sorry , I just put Twitter back on my phone , haha . Don ' t",""" "" "" I ' m sorry I jus put twittering back on my phone lol don ' t be","be mad , be glad .","mad be glad "" "" """,AAE,AAE,SAE,A
15817,AAE,"Looking at you ,",""" "" ""","baby , sleeping like a baby . Your body is so amazing , it drives me crazy . I ’ m about to wake you up , girl — I want to have sex with you . . . !",". Lookin Ad Baby Sleepin Like Ah Baby Body So Amazin Drive Mhe Krazy Um Bout Ta Wake Uu Uhp Gurl II Wanna Sex Uu Uhp . . . ! "" "" """,SAE,SAE,AAE,A
15818,AAE,"- I ’ m really cold , shaking",""" "" "" - Um Cold Af Smh & lt ; & lt ; & lt ; &",my head . I blame my mom .,"lt ; & lt ; & lt ; & lt ; II Blame Mhyy Mom . "" "" """,SAE,SAE,AAE,A
15819,AAE,. Don ’ t even worry about it . People on Twitter are sneak dissing,""" "" "" . Dnt Even Trip Mfs On Twitter Sneak Dissin & amp",", and these girls always take me as a joke . Like , girl , I could really hurt you , you ’ re so silly .","; & amp ; ' d Dese Hoes Stay Taken Mhe As A Joke Like Bytch Ii Kill Uu Goofy . "" "" """,AAE,AAE,SAE,A
15820,AAE,Free . Free . Free . Free,""" "" "" . Free FREE Free Free",. Free . Free .,"FREE Free . "" "" """,SAE,AAE,SAE,B
15821,AAE,I ' m going,""" "" "" . Finna Charqer Mhyy Fone Den Watch Sum Tv . &","to charge my phone , then watch some TV .","gt ; & gt ; & gt ; & gt ; & gt ; & gt ; & gt ; & gt ; & gt ; & gt ; & gt ; "" "" """,SAE,AAE,SAE,B
15822,AAE,If he or she is the one who makes,""" "" "" . If He / She Is","you happy , stay happy and make good memories , because once he or you mess up , you ’ re going to wish you had her or him back . # RealLove","Who Makes Uu Happy Stay Happy Make Guhd Memory ' s Cuz Ones He Or Uu Fuk Uhp Uu Gne Wish Uu Had Her Or Him Bak . # RealLove . ! "" "" """,SAE,SAE,AAE,A
15823,AAE,My bae is going,""" "" "" . Mhyy Bay","to look good tonight , I already know .","Gne Look Guhd Ta Nite Um Already Knowin . "" "" """,SAE,SAE,AAE,A
