aae_text,distilbert_score,vader_score,textblob_score
"""""""Just wanna get the hell out of sc for a few days......maybe weeks""""""",-0.9989122152328491,-0.6808,-0.2
"""""""You can't help but to catch feelings when you use to being around that person all the time""""""",0.9949707388877869,-0.1603,0.0
"""""""Things between him and i will never be the same *shrugs*""""""",-0.9636898636817932,0.0,0.0
"""""""Lol i miss that shit talking nigga name rich...yea i tweeted it lol""""""",-0.9976206421852112,0.1027,0.46666666666666673
"""""""S/O to the parents that's staying home with their children tonight instead of clubbing!""""""",-0.6697813868522644,0.0,0.0
""""""" check ur text and u can see why I asked that Lolol""""""",-0.998410701751709,0.0,0.8
"""""""These #2013 rhyming slogans are killing me already! Sounding like Dr.Seuss""""""",-0.9992635846138,-0.4926,0.0
"""""""People can't argue alone...don't argue back. That's the easiest way to make someone look at their wrongs without saying a word.""""""",0.9089963436126709,0.4713,0.0
"""""""Fake lashes reminds me of a caterpillar that's about to transform""""""",-0.9945030212402344,-0.4767,-0.5
"""""""CP3 got dunked on by  or Koba Brion as Sir Charles says""""""",-0.9938515424728394,0.0,0.0
""""""" Lolol I turned the television... I hope I'm up so I can see if he's doing highlights lol""""""",0.7172629833221436,0.6908,0.8
"""""""Too many unpaid commentators on my TL ...that's why I tweet AFTER the game ...""""""",-0.9997506737709045,0.0,0.09999999999999998
"""""""This longest I ever wen with out talking to her doing good yall""""""",0.8601117730140686,0.4404,0.7
"""""""Fool me once shame on you fool me teice shame on me""""""",-0.9962145686149597,-0.9001,0.0
"""""""Who the fuck looks for love on a social network???? #WhereTheyDoThatAt""""""",-0.9988180994987488,0.3939,0.04444444444444443
"""""""Does anyone know the difference between loyal and faithful ? I want opinions""""""",-0.9767695069313049,0.743,0.3333333333333333
"""""""#IReallyDislike someone having the most to say about someone they never took the time to know""""""",-0.9818915724754333,0.0,0.5
"""""""Im tired im at the point of just saying fuck it and move on cuz i tried... no more of that""""""",-0.9994984865188599,-0.8225,-0.35000000000000003
"""""""Everybody always got something to say! If you not paying my bills, putting food on the table, my parents, bf or my man.. save yo comments!""""""",0.5898883938789368,0.5837,0.0
"""""""Fuck studying &amp; fuck school. Im bullshitting half my finals except History Chemistry &amp; Spanish.""""""",-0.9995735287666321,-0.7906,-0.24166666666666667
"""""""Im debating if i wanna go to school 2morrow but i got an hour... Saturday koo with me""""""",-0.9923410415649414,0.0,0.0
"""""""When I get up my Bf wake up &amp; ask for sumthing tew drink tew""""""",-0.9907205104827881,0.0,0.0
"""""""About to write a book on how to be a great boyfriend""""""",0.9685865044593811,0.6249,0.8
"""""""smh gotta deal with new gym member for about a month all in my damn way""""""",-0.9918311238288879,-0.6124,0.13636363636363635
""""""" yall should interview webbie one morning that should be funny""""""",-0.993680477142334,0.4404,0.25
"""""""I really dont understand how dj's beef all yall do is play music""""""",-0.9983130693435669,0.34,0.2
"""""""yall let me know if they send children home from school imma tell them i gotta go get my kids too""""""",-0.9955766201019287,0.0,0.0
"""""""why the hell this man at work keeping offering me yesterdays newspaper""""""",-0.9994484782218933,-0.6808,0.0
""""""" lmao man im a year and a half in now getting nude beach ready lol""""""",-0.9836692214012146,0.8481,0.35833333333333334
"""""""So is gates new cd gonna be kevin gates or kvn gates they seem different to me""""""",-0.8942548632621765,0.0,0.06818181818181818
""""""" me too i gotta see a rerun i was too busy laughing""""""",-0.9984899759292603,0.4939,0.1
"""""""I need to find a liscened plumber that do good work for the low""""""",-0.9982010126113892,0.2023,0.35
""""""" but do you think he will stay focused in his hometown""""""",-0.9749710559844971,0.5267,0.0
"""""""gates would make a bigger impact if he rap in his regular voice and ot that singy rap future type voice""""""",0.9373776912689209,0.0,0.0
""""""" LMAO .....you showing ? how many months its been ?""""""",-0.9979953765869141,0.7178,0.55
"""""""I aint go lie this old justing timberlake got me vibing at work""""""",-0.9892900586128235,0.0,0.1
"""""""This cut need to be on the house i left my old barber because of this""""""",-0.9989234805107117,-0.2732,0.05
"""""""I wish I could go to sleep but I wish my baby wasn't in pain even more than that...""""""",-0.9870558977127075,0.8382,0.5
""""""" you'd definitely be crying right now....Jolie is doin sooooo good in ballet!""""""",0.9997116923332214,0.4199,0.3202380952380952
""""""" hay man its tim we haven't talked in a while I need you number so wee can talk moore""""""",-0.985637366771698,0.0772,0.0
"""""""ALL SHE EAT IS DICK, SHE'S ON A STRICT DIET, THAT'S MY BABY!!""""""",-0.9692339301109314,-0.5972,0.0
"""""""LET ME TAKE A NAP RIGHT QUICK MIGHT SHOOT SOME MOVES""""""",-0.9970288872718811,-0.34,0.30952380952380953
""""""" I TRIED DMING YOU BACK BUT IT WOULDN'T LET ME""""""",-0.6953380107879639,0.0,0.0
"""""""ALL I WANT NOW IS BHM KD VS, FLIGHTER JET FOAMS AND ALL WHITE FOAMS THAN IM DONE""""""",-0.9984130859375,0.0772,0.0
""""""" DETROIT! LOL BUT SHIT IDK IF Y'ALL DO OR NOT AND IDC""""""",-0.9988654851913452,-0.8282,0.30000000000000004
"""""""BRO THAT CONVO IN THE CAR WITH TWINS AND JB WAS TOO FUNNY""""""",-0.9995173215866089,0.4404,0.25
"""""""THEY DONT KNOW THE DIFFERENCE BETWEEN LEFT AND RIGHT TF LOL""""""",-0.9988014698028564,0.4215,0.36190476190476195
"""""""NIGGA SAID I EAT ALOT OF TRASH BUT I EAT ALOT OF PUSSY TOO""""""",-0.9926992058753967,0.0,0.0
"""""""Its Hardd To Keep Ah Smilee Onn Yaa Face Wenn Deep Down Inside Nothing Seems Rightee""""""",-0.9992188215255737,0.0,-0.07777777777777779
"""""""Im Lookin Forward To See #Oomf At Skool Tomorrow We Been Missinn Each Othaa .""""""",0.8753758668899536,0.0,0.0
"""""""Doiin Englishh 2 On Apex Seem So Easy To Me .""""""",0.9051823616027832,0.5777,0.43333333333333335
"""""""I Wouldd Be On The Phone Widd #Oomf But Shytt Happens !""""""",-0.9905107617378235,0.0,0.0
"""""""Baby Lets Get Nakedd Juss So We Can Makee Sweet Lovee .""""""",0.938092827796936,0.4588,0.35
"""""""Its Harderr To Deal With Ah Lie Then To Live Ah Lie .""""""",-0.9990459084510803,0.0,0.13636363636363635
"""""""I Cant Wait Till Im Down Widd Take Charge Dat Shyt Deaa Get Me Tired .""""""",-0.9986942410469055,-0.4404,-0.2777777777777778
""""""" Lmfao umm u dnt have to...ur Niqqas sittin home wit pop corns watchin them Niqqas get dey shine on. Lol""""""",-0.6187953948974609,0.743,0.8
"""""""Damn ii which Seahawks could play the 49ers next and win so my Bitchass boss can shut his fat ass up""""""",-0.9989217519760132,0.0,0.4
"""""""Good coverage by Sherman u jst trip but its all luv we got these Niqqas""""""",0.7775706052780151,0.2382,0.7
"""""""Damn jst got off work and heard the Eagles got chip Kelly Lmfao. Ur still gonna be sorry as usual.""""""",-0.9987139701843262,0.128,-0.375
""""""" i seen my baby this morning at ur mama house with her one ponytail. It surprise me because she gave me a hug. Awww""""""",0.999431312084198,0.6369,0.4
"""""""Ugh hungry house full of food but dont know what i wanna eat.""""""",-0.9962438344955444,-0.2263,0.35
"""""""Niggaz like road kill dey get ran ova dey get dun ova its jus one solider dis flow a make u fall like its October""""""",-0.9663869738578796,-0.1779,0.0
""""""" right back @ you Fam! You know where the seat of power is!""""""",0.8109632730484009,0.0,0.14285714285714285
"""""""Weak Shit Blow me! Side of yo neck talk is for pussies and brodes! U got a problem with me get @ me! U know where I'm @ &amp; u know who U R!""""""",-0.9987279772758484,-0.8852,-0.431640625
"""""""          this kid  #TheTruth""""""",-0.8974830508232117,0.0,0.0
"""""""I don't see why dudes cheat on their beautiful girlfriends, with a btch that look like Gucci Mane . Tf is wrong with dudes now a days ?""""""",-0.9904622435569763,0.0772,0.175
"""""""Funny thing about these hoes dats running behind another womans man... They rather be in a box den in the spot light""""""",-0.9864187836647034,0.4404,0.08333333333333333
"""""""Charge my phone for 3 hrs. It returns 3 mins of life.""""""",-0.9848836064338684,0.0,0.0
"""""""The good keep dying young, wack world we live in #Rip""""""",0.9989597797393799,0.4404,0.3121212121212121
"""""""kinda tired. but i wish i could replay this whole night. #greatday!""""""",0.9960373640060425,0.4658,-0.07500000000000001
"""""""Nadira said she can , braid her ass hair smfh ! #COLDWEIRDOO""""""",-0.9965184926986694,-0.5848,0.0
"""""""Dez bitchs wont catch me slippn , i dont walk a banana .""""""",-0.9192326068878174,0.0,0.0
"""""""My mom all tf loud on da phonee , im tryin GO TO SLEEP MISS !""""""",-0.9991700649261475,-0.3869,0.125
"""""""Juss came backk from da store got my bgc snackk ,""""""",-0.9953578114509583,0.0,0.0
"""""""Yoo why reek luk lik one of dem starvin kids in his avi thou !""""""",-0.99811851978302,-0.5707,0.0
"""""""Jay - z  : Bonnie &amp; Clyde ( 03 ) #MySongg &lt;3""""""",0.6263633966445923,0.0,0.0
"""""""Noo of course im not mad , but im not stupid eithaa so its cool ill juss do da samething you doin !""""""",0.8386415839195251,0.6177,0.109375
"""""""Sheesh lil shawtyy switchdd gears completely on a real nigga its cool . Cdfu #Ameerah""""""",0.9983506202697754,0.3182,0.275
"""""""Damn , i missd da news o well ill catch da 11 jawn .""""""",-0.9982805252075195,-0.5267,-0.5
"""""""Like this twitter stuff..been sleeping in it..taking to celeb is crazy!!!! #newtoit""""""",-0.9957778453826904,0.3111,-1.0
"""""""Putting your lipstick on in a car window + there's someone just watching you in the car ..awks""""""",-0.9969407320022583,0.0,0.0
""""""" it would be from Highland Outfitters not Urban Outfitters then wouldn't it ?""""""",-0.9918997287750244,0.0,0.0
"""""""Got to look after Mai tomorrow, I'm sure if we were in the wild she would be gone by now""""""",-0.9977532029151917,0.3182,0.3
"""""""  not realliii got man's all the way from NYC on this ting #internationalgal""""""",-0.9991117119789124,0.0,0.0
""""""" nah m8 they just know that ur bro is Finn The G""""""",-0.9979289770126343,0.25,0.0
""""""" are you a candle? Because i think you've just met your match""""""",-0.9815589785575867,0.0,0.0
""""""" why do u fink i gave it 2 u if it wos 'nice'""""""",-0.996295154094696,0.4215,0.6
"""""""choice is always the safest bet if you need a bit of watch the throne of big sean lool""""""",0.9859350919723511,0.4019,0.0
""""""" love you too bby x x x i miss you more every single day""""""",0.9991446733474731,0.5574,0.30952380952380953
"""""""  suggestive, will be having a word with frank about this""""""",0.7368565201759338,0.0,0.0
""""""" YES ! omg and the icing that wouldn't set because we blended it :')""""""",-0.9685946702957153,0.5754,0.0
"""""""Loreto is ignoring a sign from the Lord himself saying  WE NEED A DAY OFF""""""",-0.9996427297592163,-0.4019,0.0
""""""" i would do miss august, but it might make me blush""""""",0.5807755589485168,-0.0772,0.0
"""""""wasn't ignoring my tweets/texts my phone's finally died inside and out""""""",-0.9871718287467957,-0.3274,0.0
"""""""  AND FINALLY SOME GOOD MUSIC ?! (olivia pick up a gold star)""""""",0.9996324777603149,0.6027,0.4375
"""""""the way i was just choking and my mum goes 'i hope thats not a smokers cough .. i know he smokes' wtf ?!""""""",-0.996250331401825,-0.636,-0.625
"""""""Stop tlkin bout me behind my back and then try and tlk to me , bitch , ion fw chu anyways , na fix ya face cause im playin,,""""""",-0.997511625289917,-0.7184,-0.2
""""""" lmao u old nasty ass nigga I was just playing""""""",-0.9983668923377991,-0.34,-0.10000000000000002
"""""""I love her and everything but everything I do its a problem with her,""""""",-0.9843292236328125,-0.2382,0.5
"""""""Cant sleep without the cameras on under both pillows got both glocs.""""""",-0.9917995929718018,0.0,0.0
"""""""The fact my brother can cuss out loud and i can't &lt;&lt;&lt;&lt;&lt;""""""",-0.9908402562141418,0.0,0.1
""""""" lol same reason why you let me take yo pen""""""",-0.9959679841995239,0.4215,0.4
"""""""Lol my phone typed hoe to this girl im meant to say how.""""""",-0.9963731169700623,0.4215,0.8
"""""""Smoke a blunt then watch the history channel, bet you pass yo next history test.""""""",-0.975648045539856,0.0,0.0
"""""""About to make new ig . Somwbosy Give Me A Username .""""""",-0.9979618787765503,0.0,0.13636363636363635
"""""""Idk why females hate on me . Tuhh who gives a fuck""""""",-0.9965680837631226,-0.8225,-0.6000000000000001
"""""""Been on the phone with thss luh girl for 3hrss .""""""",-0.9936956763267517,0.0,0.0
"""""""I hate being in other peoples rooms because it be too junky""""""",-0.9965488314628601,-0.5719,-0.4625
"""""""Dnt have to go to skool today or tomarr ha my mama let me do wateva I want but not drop out tuh not even on my mind""""""",-0.9932438731193542,0.4715,0.0
"""""""Suppose to delete dis account 2marr ima juss stick to fb so if anybody got sum 2say speak now or Hold yo peace or write me on fb #Wssup""""""",-0.9997333884239197,0.5423,0.0
"""""""Throwback Thursdays,  Here is the Inner City All-Stars  at a music festival.  The caption reads....(fill it in)...""""""",-0.9598066210746765,0.4939,0.0
"""""""Sista Jones is Getting happy.  Why don't you!  Get your Praise on!""""""",0.9996198415756226,0.8353,1.0
"""""""How many church choir directors does it take to screw in a light bulb?No one knows, because no one was paying attention....""""""",-0.9997130036354065,-0.3818,0.45
"""""""Music is a Freight train in which God Travels. Go Get your Praise on!""""""",0.9925848841667175,0.7177,0.0
"""""""more songs coming soon go check me out on YouTube@ Mz. Blackie""""""",-0.798685610294342,0.0,0.5
""""""" me neither but we cant let other people's wrong ways dictate and influence what we do""""""",0.9739366769790649,-0.631,-0.3125
""""""" what dots the alva mean cause I couldn't hear it on the song when you explained it""""""",-0.9942857623100281,0.0,-0.3125
""""""" that shit link together like a prefect run.....preciate you for breaking down""""""",-0.9971655011177063,-0.2732,-0.1777777777777778
"""""""Had a blast w/   &amp;  .! Love those kids.!""""""",0.9998000264167786,0.6988,0.625
""""""" of course luv were r u located n if u have the track done let me hear it kittyrilllo.com""""""",-0.9988491535186768,0.0,0.0
"""""""As for me...I'm back at the crib bout to lay it down. Got to be at the gig in a couple of hours. Peace &amp; Love to all y'all! :-)""""""",0.9947395920753479,0.8398,0.2423611111111111
"""""""Texas Chainsaw 3D is out today. So who's taking me out to see it??? :-)""""""",-0.981438398361206,0.0,0.5
"""""""Can't lie tho...this chocolate cake he just made is bangin!!! Lbs""""""",-0.9710870385169983,0.0,0.0
""""""" Because the Bulls are trying to give me a headache! Smh""""""",-0.9991244673728943,-0.3802,0.0
""""""" Yeah they are in 8th place right now. If they stay in that spot, they will probably face Miami in the 1st round.""""""",0.9593775272369385,0.296,0.042857142857142844
"""""""LBJ said y'all better stop throwing rocks at the throne!!! Reggie Evans gone learn today. Don't be dissing LeBron! LBS""""""",-0.8854461312294006,0.4344,1.0
"""""""When I See You In The Street Don't Duck Li Nigga , Um Aimin At Your Head #PowPow""""""",-0.9942586421966553,0.0,0.0
""""""" ; Kmsl , I Know But Fareal Though We Needa Make A Move Saturday ..""""""",0.9390077590942383,0.0,0.0
""""""" ; Naw Willie Was Cracking Me Up .. He So Fucking Messy !""""""",-0.9961426854133606,-0.5209,-0.25
""""""" ; Shit Ion Need To Do It No More Cause We Got Extra Food , Kmsl !""""""",-0.9960301518440247,-0.7263,-0.15
"""""""' Baby Let That Whistle Blow , Blow , Blow , Blow ..""""""",-0.9879612326622009,0.0,0.0
"""""""' Pull Up to The Scene w/ My Ceiling Missin !!""""""",-0.9951241612434387,0.0,0.0
"""""""' Secret , Secret Let's Keep What Doing We Doing Up On The Low , NOBODY HAS TO KNOW !""""""",-0.9974060654640198,-0.3382,-0.26666666666666666
"""""""I Left Girl At Home , Ion Love Her Nomore ..""""""",0.9952489733695984,0.6369,0.25
"""""""' Bring The Drugs , Baby I Can Bring The Pain ..""""""",-0.9860150814056396,-0.5106,0.0
"""""""Every where I go everybody asking me about  dats shit sad lol""""""",-0.9973452687263489,-0.5994,0.03333333333333336
"""""""  Girl I can't help it I b bored hell!!""""""",-0.9745477437973022,-0.8605,-0.78125
""""""" i will be out if town that weekend!! my bday is the 26th... Dont forget!""""""",0.9926255345344543,0.3699,0.0
"""""""If I don't answer the first 2 times don't keep fucking calling me""""""",-0.9981650710105896,0.0,-0.175
"""""""The phoniness is real now huh , Ok i see whats going on""""""",0.960335373878479,0.296,0.35
"""""""NEW YEAR CHAPTER 1 OF 365 DAYzzz.. im behhh betta disx year den last yuh...""""""",-0.9834590554237366,0.0,0.06818181818181818
"""""""N den I'm hungry...wish he wuz here 2 cook mehhh sum 2 get...!""""""",-0.997124969959259,0.0,0.0
"""""""Damn he behhh txtiin sooo slow...bout piss mehhh da fuck off...#ugh:(""""""",-0.9996053576469421,-0.836,-0.575
"""""""Welkum my future n 2 hell wit my past...dne wit it...#NO DRAMA""""""",-0.9909284710884094,-0.6808,0.0
"""""""Dang got skool on Mondaii...whoo itx came sooo fast...slick miss it a little bit...!!""""""",-0.9994426369667053,-0.2924,-0.29296875
"""""""Need behhh slp but on da phne wit best tlkiin bout sum stuff...""""""",0.9824494123458862,0.7783,1.0
"""""""Tryiin 2 take a nap n my momma wanna tlk n shyt...ugh..#lazymood""""""",-0.9971091151237488,0.0,0.0
"""""""Hpe evrybodii hve a Gud &amp; Blessed daii...im blessed 2see another daii...""""""",0.9825390577316284,0.8316,0.0
"""""""Finnah eat mehh a load baked potatoes n den sum cookiez n ice cream...!!""""""",-0.974290132522583,0.0,0.0
""""""" lol yall still chatty don't get shit twisted mf lmao""""""",0.743837833404541,0.8633,0.17500000000000002
"""""""Think ima go to tha hood I need to c corey""""""",-0.9965415596961975,0.0,0.0
"""""""I have had oomf gift at my crib since Christmas I'm taking it back today""""""",0.9486640095710754,0.4404,0.0
"""""""Lets see what he gone do for that baby not shit dummy""""""",-0.5557273626327515,0.4449,0.1
"""""""Well Rody n my TL I'm out he overly chatty lmao""""""",-0.9982764720916748,0.7184,0.6
"""""""Long hair super thick she must be a gotti hoe """"""",-0.9715011119842529,0.5994,-0.005555555555555573
"""""""Lord knows I have been threw a lot but still remain to smile""""""",0.9509661197662354,0.5023,0.3
"""""""My phone clicking is that u honey not u bitch thought it was money""""""",-0.9970972537994385,0.4717,0.0
"""""""Bouta get ready n head to da D for tha night""""""",-0.9543004035949707,0.3612,0.2
"""""""How can u love me u first gotta luv ya self smdh""""""",-0.9836170673370361,0.6369,0.375
"""""""Been fuckin wid c4 for 4 yrs dats my baby no matter how many hoes n BMs he got he know where da real luv at""""""",-0.9985509514808655,-0.0191,0.35
"""""""If u don't got u one better get u one # Chubbynigga""""""",-0.9988614320755005,0.4404,0.5
"""""""Oomf got hoes but he got a innocent face so u will think he a good boy""""""",-0.586685061454773,0.7876,0.6
"""""""Pebbles jus made me throw a pick n madden with the message she sent me lol dats new""""""",-0.9966386556625366,0.4215,0.4681818181818182
"""""""My beats bout to die again ....who wanna bring a nigga some batteries""""""",-0.9883330464363098,-0.5994,0.0
"""""""She bout to give it up, Like she been holding back alnight,""""""",-0.9706893563270569,0.3612,0.0
"""""""Make me all mad/sad/depressed/ nd shyt to kno I gotta go baq to det damn school toma..!""""""",-0.9993038177490234,-0.4574,0.0
"""""""I swear I hate wen Mfas say sum det dey kno not true..!""""""",-0.9994737505912781,-0.7596,-0.509375
"""""""Guess while I'm hea I'll call Covell Jr nd his daddy Sr.!""""""",-0.9933626651763916,0.0,0.0
"""""""I can talk to u nd txt whoeva dnt mean we bestows nd shyt..!""""""",-0.994666576385498,0.0,-0.390625
"""""""Dese Mfas can say wad dey want but dey won't choose my happiness..!Bitch #FOH""""""",-0.9990955591201782,0.1134,0.0
"""""""Everyday I wake up nd Everynight I go to I Thank God..!""""""",0.9989610910415649,0.5983,-0.25
""""""": Bought 3bags of warms 1bag of now and laters,2gatorades and 3 bags of hot Funyuns from citgo..!""""""",-0.9853162169456482,0.3382,0.3125
"""""""-Ma wake up ready to clean up,but the house is never a mess..!""""""",0.9975095987319946,0.7651,0.22534722222222223
"""""""It can be 12 at night she see one dish nd the sink she callin my LiL DUH to cum clean iyt..!""""""",-0.9943692088127136,0.4574,0.07916666666666669
"""""""I'm determined to get where I need to go in life...!""""""",0.9902870655059814,0.4003,0.0
"""""""Only thing about Bein at Parchman is that I sleep nd eat entirely toooo much..!""""""",-0.9990270137786865,0.0,0.08333333333333333
""""""": -I Neva say too much cause dese ah flip ya shyt upside Dwn..!""""""",-0.9995782971382141,0.0,0.25
"""""""  can't win for losin Wyt yal,jus @ my twitter name wen yal done cause I'm not finna have a headache laughin""""""",-0.9936321377754211,-0.4717,0.8
"""""""Learned my lessons the hard way,but o'well had to learn one way or another.!""""""",-0.9986332058906555,-0.1759,-0.36458333333333337
"""""""If I didn't say ur name or @ ur twitter name den I'm not f'n talkin about u.!""""""",-0.9987874627113342,0.0,0.0
"""""""Sumbody jus asked me wher me nd Lesha subtweetin each Otha..!lol WTF""""""",-0.9976449608802795,-0.7027,-0.5
"""""""Bout to call my grandma so she can get everything she need to cook..!""""""",-0.9899744391441345,0.0,0.0
""""""" lol dnt think ima make it to Parchman tonight gotta slap somebody...!""""""",-0.9991068243980408,0.5707,1.0
"""""""So sumbody feel the need to txt me off an app early dis morning..!""""""",-0.9968711733818054,0.0,0.125
"""""""Tryna c am I going to church,cause det church nd Tutwiler last entirely 2 LNG..!""""""",-0.9971463084220886,0.0,0.0
"""""""Mfas goin askin teachers u gne come nd our sex class....lol WTF I cud Neva take ppl serious Lik det..!""""""",-0.9966428279876709,-0.729,-0.4583333333333333
"""""""When Mfas think u want sum frm dem dey stop txtn..!""""""",-0.9991514682769775,-0.2942,0.0
"""""""I swear my grandma be Wyt the shyt wen she on the Phne..!""""""",-0.9914982914924622,-0.126,0.0
"""""""I juss looked in day mirror in saw a cute azz lil  nigga""""""",0.8021067976951599,0.4588,0.5
"""""""Good morning to all da beautiful girls on the way to school..""""""",0.9997667670249939,0.7783,0.7749999999999999
"""""""Errbody Think Sedan Dont Like Them Just Cause Her Pissy Attitude! #Thats Just Her Tho""""""",-0.9971398115158081,-0.3404,0.0
"""""""Rico always got something to say ,he better have my wendy's !!!""""""",-0.9841352105140686,0.5826,0.9765625
"""""""Tomorrow is NEVER promised ,so live today with No regrets !!!""""""",0.9983950257301331,0.0,0.11700994318181818
"""""""Half of the time we dont end up fucking , i dont ask her for nothing . She leave me in the morning ,i dont see her for months ,but ...""""""",-0.9948893785476685,0.0191,-0.3833333333333333
"""""""who the fuck gets they older siblings to fight they battles for them smh bitch you the one I'm after!""""""",-0.9902111887931824,-0.9336,-0.09583333333333335
"""""""I'm only mad at this bitch for one reason &amp; it ain't over a nigga!""""""",-0.9951317310333252,-0.807,-0.390625
"""""""the only boys who should be texting my phone is Dymetrice Williams &amp; Derrick Harris other than that gtfo!""""""",-0.9991174340248108,0.0,-0.078125
"""""""it doesn't matter what you do how you do it &amp; who you do it with somebody ALWAYS gone have something to say!""""""",-0.9384730458259583,-0.0941,0.0
"""""""ijs tho after that 3rd touchdown I took my ass to sleep lol :) #AlabamaFanTilTheDeathOfMe!""""""",-0.9935060739517212,0.5093,0.47500000000000003
"""""""then we fuck all night til things get right.... then we fuck all night til things get right! ;)""""""",-0.9885491728782654,-0.807,0.01857142857142855
"""""""too bored tho.... *thinking* I shouldn't have brought my ass in here!""""""",-0.9996881484985352,-0.7088,-0.625
"""""""; I learned my lesson from arguing w| irrelevant ass ppl... it gets no where!""""""",-0.9996538162231445,-0.8398,-0.625
"""""""; For anything y'all hoes should be thanking me... I give y'all something to fucking talk about!""""""",0.9119479656219482,0.0,-0.75
"""""""I have high expectations of myself and those who surround me! if you slipping imma let you know just like I'll expect you to let me know!""""""",0.9923766255378723,0.4738,0.037500000000000006
"""""""I'm confused like am I watching BGC or real housewives of new jersey!? these hoes are BEYOND ugly except for the stripper girl""""""",-0.9987050294876099,-0.5255,-0.18238636363636362
"""""""did this girl just tell me she was in love w| me??? :/""""""",-0.9923205971717834,0.6946,0.125
"""""""ion wanna be your main, first lady, none of that! imma be the ONE AND ONLY &amp; if that's a problem you can keep it moving!""""""",-0.9964465498924255,-0.508,0.1597222222222222
"""""""listening to Aaliyah while talking to my crush :) makes me feel some type of way !""""""",0.995368242263794,0.4003,0.625
"""""""I may be little but I'm convinced that Justice is a little fatty""""""",-0.9705207943916321,0.8296,-0.19166666666666665
"""""""Its getting to the point that I hate getting out of my bed""""""",-0.9923385381698608,-0.5719,-0.8
"""""""The things I say to my best. Friends they must love me to continue to admit thy know mr""""""",0.9995054006576538,0.9231,0.75
"""""""I can hear the wind blowing and its creeping me out""""""",-0.7580078840255737,0.0,0.0
"""""""I want to take some cough syrup and be over this cold already!""""""",-0.99828040599823,0.1511,-0.75
"""""""I don't think I'm going to be able to goto sleep until I get a Carmel sundae and an apple pie""""""",-0.9949312806129456,0.0,0.5
"""""""....dude sound like Pac, Nas and Rakim personally schooled him. Song writing skills out of here. Young African. GuineaNative.""""""",0.9604352116584778,0.3612,0.125
"""""""Yayyy Got My kiss Even Though Igot Beat In My Head for it..!!!!:-) :-)""""""",0.9960461258888245,0.6083,0.5
"""""""Ion Knoe but My tv Jus Cut off by itself..MOMMY ROOM HERE ICOMEEEo_O""""""",-0.9994367957115173,-0.3919,0.0
"""""""Talkin all in one bitch face n then gotta another face.        #keke tweet""""""",-0.9986024498939514,-0.5859,0.0
"""""""THE NIGHT IAM HAVING WITH . AND MY SUSTAH IS JUS HILARIOUS""""""",0.9992227554321289,0.5319,0.5
"""""""lol...I told Chivia im about to go spend the night at my boyfriend house she gone bust out laughing like it's funny or some""""""",0.9510160088539124,0.8225,0.25
"""""""So Shay made us miss school so she can go to HOOKS house oh ok""""""",-0.9868417978286743,-0.1531,0.5
"""""""I never understood how a nigga could disrespect a female when they came from one""""""",-0.9920499920845032,-0.4215,0.0
""""""" o ok I haven't heard from u in forever brother but at home""""""",0.992347240447998,0.1531,0.5
"""""""I would of never thought shit a be like this between us""""""",0.9930902123451233,0.6623,-0.2
"""""""Ugh my phone so stupid it be doing everything on it's own &lt;&lt;&lt;&lt;&lt;&lt;""""""",-0.9997456669807434,-0.8001,-0.09999999999999998
"""""""Idk why I have been so aggravated today I just need to take a bath &amp; go to sleep cuz my mood been &lt;&lt;&lt;&lt;&lt;""""""",-0.9979932308197021,-0.6299,0.0
"""""""I bet my daddy be thinking she only call &amp; text when she want something lol""""""",-0.9940627217292786,0.4767,0.4
"""""""I guess my momma be forgetting she got her own bed because she always falling asleep in mines""""""",-0.9978991746902466,-0.1531,0.6
"""""""Idk how they stay in a house full of females on BGC ion even like females forreal because they messy then a house full idk #HellNall &lt;&lt;&lt;&lt;""""""",-0.9934573769569397,-0.2023,0.16666666666666666
"""""""You got a ol' lady I respect that Ian even gone check that real shit &amp; I expect to get the same shit back #Webbie""""""",-0.9938471913337708,-0.6249,-0.125
"""""""You can tell when im bored all I do is tweet""""""",-0.9993748068809509,-0.2732,-0.5
""""""" lol he said he gone make our beat im rapping you singing""""""",-0.9875747561454773,0.4215,0.8
"""""""My right hand man true friend more like blood is  no lie""""""",0.9948781728744507,0.8687,0.37857142857142856
""""""" lol hell nall they just was deep af at one spot""""""",-0.9934481978416443,-0.4215,0.4
"""""""Think im moving to fast let me slow it down a bit""""""",-0.9977018237113953,0.0,-0.08518518518518521
"""""""JaKayla need to bring us some McDonald's tomorrow morning she ain't brought us none at all this year she slipping""""""",-0.9971724152565002,0.0,-0.1
"""""""Ain't nobody gone be there for you like yo momma kno matter what the situation is""""""",-0.9878383874893188,0.3818,0.0
"""""""I love my lil sis Lee Lee that girl a fool""""""",0.794779896736145,0.3182,0.5
"""""""JaKayla been keeping me from sleeping all day because she kept waking me up""""""",-0.9840384721755981,0.0,0.0
"""""""I been wondering why ian been getting kno prom books in the mail like everybody else have...Chivia ass been throwing them away lol""""""",-0.9994532465934753,0.2023,0.8
""""""" ion think I could of did that either my lazy self""""""",-0.994428277015686,-0.3612,-0.25
"""""""If I had a D I'll pull it out &amp; piss on 'em #nicki""""""",-0.9989461302757263,-0.4019,0.0
"""""""Ima easy to get along with.. unless you got haletosis and a naked mole rat!. Then I ain't fucking with u!. #realtalk""""""",-0.9968932867050171,0.5399,-0.10555555555555556
